"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"FC3"	-0.245874	"Black_eyes"	32	"Black"	"eyes"
"FCZ"	-0.384534	"Black_eyes"	32	"Black"	"eyes"
"FC4"	-0.567711	"Black_eyes"	32	"Black"	"eyes"
"C3"	0.107607	"Black_eyes"	32	"Black"	"eyes"
"CZ"	0.000688	"Black_eyes"	32	"Black"	"eyes"
"C4"	-0.773687	"Black_eyes"	32	"Black"	"eyes"
"CP3"	-0.682197	"Black_eyes"	32	"Black"	"eyes"
"CPZ"	-1.471803	"Black_eyes"	32	"Black"	"eyes"
"CP4"	-0.851124	"Black_eyes"	32	"Black"	"eyes"
"P3"	-0.966199	"Black_eyes"	32	"Black"	"eyes"
"PZ"	-1.249809	"Black_eyes"	32	"Black"	"eyes"
"P4"	-1.070661	"Black_eyes"	32	"Black"	"eyes"
"Oz"	-0.041077	"Black_eyes"	32	"Black"	"eyes"
"FP1"	-1.045209	"Black_eyes"	32	"Black"	"eyes"
"FP2"	-1.481728	"Black_eyes"	32	"Black"	"eyes"
"A2"	0.116156	"Black_eyes"	32	"Black"	"eyes"
"P8/T6"	-0.547958	"Black_eyes"	32	"Black"	"eyes"
"TP7"	0.898098	"Black_eyes"	32	"Black"	"eyes"
"TP8"	-0.326554	"Black_eyes"	32	"Black"	"eyes"
"P7/T5"	0.371071	"Black_eyes"	32	"Black"	"eyes"
"VEOG"	19.145233	"Black_eyes"	32	"Black"	"eyes"
"HEOG"	1.448611	"Black_eyes"	32	"Black"	"eyes"
"Nose"	0.383748	"Black_eyes"	32	"Black"	"eyes"
"FZ"	-2.595924	"Black_fore"	32	"Black"	"fore"
"FC3"	-1.393678	"Black_fore"	32	"Black"	"fore"
"FCZ"	-2.903512	"Black_fore"	32	"Black"	"fore"
"FC4"	-2.869313	"Black_fore"	32	"Black"	"fore"
"C3"	-1.601717	"Black_fore"	32	"Black"	"fore"
"CZ"	-2.591895	"Black_fore"	32	"Black"	"fore"
"C4"	-3.052589	"Black_fore"	32	"Black"	"fore"
"CP3"	-1.89368	"Black_fore"	32	"Black"	"fore"
"CPZ"	-2.844353	"Black_fore"	32	"Black"	"fore"
"CP4"	-3.14968	"Black_fore"	32	"Black"	"fore"
"P3"	-2.259837	"Black_fore"	32	"Black"	"fore"
"PZ"	-2.897321	"Black_fore"	32	"Black"	"fore"
"P4"	-3.639954	"Black_fore"	32	"Black"	"fore"
"Oz"	0.008156	"Black_fore"	32	"Black"	"fore"
"FP1"	-1.027914	"Black_fore"	32	"Black"	"fore"
"FP2"	-1.813491	"Black_fore"	32	"Black"	"fore"
"A2"	-0.05228	"Black_fore"	32	"Black"	"fore"
"P8/T6"	-2.838063	"Black_fore"	32	"Black"	"fore"
"TP7"	0.583139	"Black_fore"	32	"Black"	"fore"
"TP8"	-1.669328	"Black_fore"	32	"Black"	"fore"
"P7/T5"	-0.578914	"Black_fore"	32	"Black"	"fore"
"VEOG"	-3.666389	"Black_fore"	32	"Black"	"fore"
"HEOG"	-0.005405	"Black_fore"	32	"Black"	"fore"
"Nose"	-0.124804	"Black_fore"	32	"Black"	"fore"
"FZ"	-1.515534	"White_eyes"	32	"White"	"eyes"
"FC3"	-1.812803	"White_eyes"	32	"White"	"eyes"
"FCZ"	-1.019855	"White_eyes"	32	"White"	"eyes"
"FC4"	-0.735754	"White_eyes"	32	"White"	"eyes"
"C3"	-0.437699	"White_eyes"	32	"White"	"eyes"
"CZ"	-0.5172	"White_eyes"	32	"White"	"eyes"
"C4"	-0.809064	"White_eyes"	32	"White"	"eyes"
"CP3"	-1.271822	"White_eyes"	32	"White"	"eyes"
"CPZ"	-0.638663	"White_eyes"	32	"White"	"eyes"
"CP4"	-0.528206	"White_eyes"	32	"White"	"eyes"
"P3"	-0.729072	"White_eyes"	32	"White"	"eyes"
"PZ"	-0.429149	"White_eyes"	32	"White"	"eyes"
"P4"	-0.39387	"White_eyes"	32	"White"	"eyes"
"Oz"	0.877952	"White_eyes"	32	"White"	"eyes"
"FP1"	-0.9946	"White_eyes"	32	"White"	"eyes"
"FP2"	-0.07272	"White_eyes"	32	"White"	"eyes"
"A2"	-1.743227	"White_eyes"	32	"White"	"eyes"
"P8/T6"	0.111144	"White_eyes"	32	"White"	"eyes"
"TP7"	-0.896034	"White_eyes"	32	"White"	"eyes"
"TP8"	0.223763	"White_eyes"	32	"White"	"eyes"
"P7/T5"	-0.7161	"White_eyes"	32	"White"	"eyes"
"VEOG"	9.708574	"White_eyes"	32	"White"	"eyes"
"HEOG"	3.127668	"White_eyes"	32	"White"	"eyes"
"Nose"	0.025747	"White_eyes"	32	"White"	"eyes"
"FZ"	-0.982021	"White_fore"	32	"White"	"fore"
"FC3"	0.353284	"White_fore"	32	"White"	"fore"
"FCZ"	0.198605	"White_fore"	32	"White"	"fore"
"FC4"	0.16765	"White_fore"	32	"White"	"fore"
"C3"	0.53479	"White_fore"	32	"White"	"fore"
"CZ"	0.73654	"White_fore"	32	"White"	"fore"
"C4"	0.66667	"White_fore"	32	"White"	"fore"
"CP3"	1.071054	"White_fore"	32	"White"	"fore"
"CPZ"	1.289118	"White_fore"	32	"White"	"fore"
"CP4"	0.897508	"White_fore"	32	"White"	"fore"
"P3"	0.667259	"White_fore"	32	"White"	"fore"
"PZ"	0.655762	"White_fore"	32	"White"	"fore"
"P4"	0.883848	"White_fore"	32	"White"	"fore"
"Oz"	-0.576752	"White_fore"	32	"White"	"fore"
"FP1"	-2.290203	"White_fore"	32	"White"	"fore"
"FP2"	-1.438293	"White_fore"	32	"White"	"fore"
"A2"	1.110265	"White_fore"	32	"White"	"fore"
"P8/T6"	-0.216098	"White_fore"	32	"White"	"fore"
"TP7"	1.440356	"White_fore"	32	"White"	"fore"
"TP8"	-0.037245	"White_fore"	32	"White"	"fore"
"P7/T5"	-0.33815	"White_fore"	32	"White"	"fore"
"VEOG"	-56.136361	"White_fore"	32	"White"	"fore"
"HEOG"	-1.40665	"White_fore"	32	"White"	"fore"
"Nose"	-3.073422	"White_fore"	32	"White"	"fore"
"FZ"	7.749504	"Black_eyes"	33	"Black"	"eyes"
"FC3"	7.729723	"Black_eyes"	33	"Black"	"eyes"
"FCZ"	8.921456	"Black_eyes"	33	"Black"	"eyes"
"FC4"	7.244551	"Black_eyes"	33	"Black"	"eyes"
"C3"	7.973721	"Black_eyes"	33	"Black"	"eyes"
"CZ"	9.784636	"Black_eyes"	33	"Black"	"eyes"
"C4"	6.928342	"Black_eyes"	33	"Black"	"eyes"
"CP3"	6.362259	"Black_eyes"	33	"Black"	"eyes"
"CPZ"	9.517137	"Black_eyes"	33	"Black"	"eyes"
"CP4"	7.333792	"Black_eyes"	33	"Black"	"eyes"
"P3"	4.642593	"Black_eyes"	33	"Black"	"eyes"
"PZ"	8.439037	"Black_eyes"	33	"Black"	"eyes"
"P4"	7.607909	"Black_eyes"	33	"Black"	"eyes"
"Oz"	0.132299	"Black_eyes"	33	"Black"	"eyes"
"FP1"	1.329982	"Black_eyes"	33	"Black"	"eyes"
"FP2"	-0.52057	"Black_eyes"	33	"Black"	"eyes"
"A2"	-0.257905	"Black_eyes"	33	"Black"	"eyes"
"P8/T6"	0.859833	"Black_eyes"	33	"Black"	"eyes"
"TP7"	6.630948	"Black_eyes"	33	"Black"	"eyes"
"TP8"	2.82506	"Black_eyes"	33	"Black"	"eyes"
"P7/T5"	1.88253	"Black_eyes"	33	"Black"	"eyes"
"VEOG"	4.699261	"Black_eyes"	33	"Black"	"eyes"
"HEOG"	-2.579722	"Black_eyes"	33	"Black"	"eyes"
"Nose"	4.796905	"Black_eyes"	33	"Black"	"eyes"
"FZ"	3.307099	"Black_fore"	33	"Black"	"fore"
"FC3"	3.100807	"Black_fore"	33	"Black"	"fore"
"FCZ"	2.978438	"Black_fore"	33	"Black"	"fore"
"FC4"	2.064912	"Black_fore"	33	"Black"	"fore"
"C3"	2.6484	"Black_fore"	33	"Black"	"fore"
"CZ"	3.109215	"Black_fore"	33	"Black"	"fore"
"C4"	2.099154	"Black_fore"	33	"Black"	"fore"
"CP3"	1.78746	"Black_fore"	33	"Black"	"fore"
"CPZ"	2.344121	"Black_fore"	33	"Black"	"fore"
"CP4"	1.705218	"Black_fore"	33	"Black"	"fore"
"P3"	1.790059	"Black_fore"	33	"Black"	"fore"
"PZ"	2.080886	"Black_fore"	33	"Black"	"fore"
"P4"	1.531563	"Black_fore"	33	"Black"	"fore"
"Oz"	-0.1787	"Black_fore"	33	"Black"	"fore"
"FP1"	-3.834257	"Black_fore"	33	"Black"	"fore"
"FP2"	-5.339603	"Black_fore"	33	"Black"	"fore"
"A2"	0.352509	"Black_fore"	33	"Black"	"fore"
"P8/T6"	-2.979355	"Black_fore"	33	"Black"	"fore"
"TP7"	0.442164	"Black_fore"	33	"Black"	"fore"
"TP8"	-0.353273	"Black_fore"	33	"Black"	"fore"
"P7/T5"	-3.202386	"Black_fore"	33	"Black"	"fore"
"VEOG"	7.206707	"Black_fore"	33	"Black"	"fore"
"HEOG"	-1.670441	"Black_fore"	33	"Black"	"fore"
"Nose"	4.561287	"Black_fore"	33	"Black"	"fore"
"FZ"	6.350245	"White_eyes"	33	"White"	"eyes"
"FC3"	5.575261	"White_eyes"	33	"White"	"eyes"
"FCZ"	6.616392	"White_eyes"	33	"White"	"eyes"
"FC4"	4.391117	"White_eyes"	33	"White"	"eyes"
"C3"	6.324105	"White_eyes"	33	"White"	"eyes"
"CZ"	7.075769	"White_eyes"	33	"White"	"eyes"
"C4"	4.339662	"White_eyes"	33	"White"	"eyes"
"CP3"	5.244796	"White_eyes"	33	"White"	"eyes"
"CPZ"	7.509626	"White_eyes"	33	"White"	"eyes"
"CP4"	5.210057	"White_eyes"	33	"White"	"eyes"
"P3"	5.765465	"White_eyes"	33	"White"	"eyes"
"PZ"	7.049148	"White_eyes"	33	"White"	"eyes"
"P4"	5.654713	"White_eyes"	33	"White"	"eyes"
"Oz"	-0.050079	"White_eyes"	33	"White"	"eyes"
"FP1"	-0.621514	"White_eyes"	33	"White"	"eyes"
"FP2"	-0.295383	"White_eyes"	33	"White"	"eyes"
"A2"	0.122308	"White_eyes"	33	"White"	"eyes"
"P8/T6"	0.164063	"White_eyes"	33	"White"	"eyes"
"TP7"	4.988211	"White_eyes"	33	"White"	"eyes"
"TP8"	2.606164	"White_eyes"	33	"White"	"eyes"
"P7/T5"	2.125599	"White_eyes"	33	"White"	"eyes"
"VEOG"	2.595983	"White_eyes"	33	"White"	"eyes"
"HEOG"	-2.079923	"White_eyes"	33	"White"	"eyes"
"Nose"	2.475463	"White_eyes"	33	"White"	"eyes"
"FZ"	3.305361	"White_fore"	33	"White"	"fore"
"FC3"	3.682878	"White_fore"	33	"White"	"fore"
"FCZ"	4.381231	"White_fore"	33	"White"	"fore"
"FC4"	2.586726	"White_fore"	33	"White"	"fore"
"C3"	3.978713	"White_fore"	33	"White"	"fore"
"CZ"	5.22125	"White_fore"	33	"White"	"fore"
"C4"	2.659053	"White_fore"	33	"White"	"fore"
"CP3"	3.601667	"White_fore"	33	"White"	"fore"
"CPZ"	5.905687	"White_fore"	33	"White"	"fore"
"CP4"	3.421242	"White_fore"	33	"White"	"fore"
"P3"	4.559298	"White_fore"	33	"White"	"fore"
"PZ"	5.560246	"White_fore"	33	"White"	"fore"
"P4"	3.889719	"White_fore"	33	"White"	"fore"
"Oz"	-0.236007	"White_fore"	33	"White"	"fore"
"FP1"	-4.196639	"White_fore"	33	"White"	"fore"
"FP2"	-6.021254	"White_fore"	33	"White"	"fore"
"A2"	0.488446	"White_fore"	33	"White"	"fore"
"P8/T6"	-0.373508	"White_fore"	33	"White"	"fore"
"TP7"	4.495304	"White_fore"	33	"White"	"fore"
"TP8"	0.410615	"White_fore"	33	"White"	"fore"
"P7/T5"	0.938605	"White_fore"	33	"White"	"fore"
"VEOG"	6.102701	"White_fore"	33	"White"	"fore"
"HEOG"	-2.668251	"White_fore"	33	"White"	"fore"
"Nose"	0.561874	"White_fore"	33	"White"	"fore"
"FZ"	0.481215	"Black_eyes"	34	"Black"	"eyes"
"FC3"	-0.127323	"Black_eyes"	34	"Black"	"eyes"
"FCZ"	1.490108	"Black_eyes"	34	"Black"	"eyes"
"FC4"	1.760326	"Black_eyes"	34	"Black"	"eyes"
"C3"	1.237963	"Black_eyes"	34	"Black"	"eyes"
"CZ"	2.977277	"Black_eyes"	34	"Black"	"eyes"
"C4"	2.784416	"Black_eyes"	34	"Black"	"eyes"
"CP3"	1.872454	"Black_eyes"	34	"Black"	"eyes"
"CPZ"	3.661922	"Black_eyes"	34	"Black"	"eyes"
"CP4"	3.366939	"Black_eyes"	34	"Black"	"eyes"
"P3"	1.999089	"Black_eyes"	34	"Black"	"eyes"
"PZ"	3.603326	"Black_eyes"	34	"Black"	"eyes"
"P4"	4.399159	"Black_eyes"	34	"Black"	"eyes"
"Oz"	0.245641	"Black_eyes"	34	"Black"	"eyes"
"FP1"	-0.318996	"Black_eyes"	34	"Black"	"eyes"
"FP2"	-0.656941	"Black_eyes"	34	"Black"	"eyes"
"A2"	-0.484467	"Black_eyes"	34	"Black"	"eyes"
"P8/T6"	1.808417	"Black_eyes"	34	"Black"	"eyes"
"TP7"	-0.687959	"Black_eyes"	34	"Black"	"eyes"
"TP8"	0.605599	"Black_eyes"	34	"Black"	"eyes"
"P7/T5"	-0.6288	"Black_eyes"	34	"Black"	"eyes"
"VEOG"	6.600865	"Black_eyes"	34	"Black"	"eyes"
"HEOG"	-4.635045	"Black_eyes"	34	"Black"	"eyes"
"Nose"	-2.770471	"Black_eyes"	34	"Black"	"eyes"
"FZ"	-3.356678	"Black_fore"	34	"Black"	"fore"
"FC3"	-1.212233	"Black_fore"	34	"Black"	"fore"
"FCZ"	-2.078598	"Black_fore"	34	"Black"	"fore"
"FC4"	-2.765727	"Black_fore"	34	"Black"	"fore"
"C3"	-0.215647	"Black_fore"	34	"Black"	"fore"
"CZ"	0.162791	"Black_fore"	34	"Black"	"fore"
"C4"	-1.556629	"Black_fore"	34	"Black"	"fore"
"CP3"	0.156584	"Black_fore"	34	"Black"	"fore"
"CPZ"	0.811782	"Black_fore"	34	"Black"	"fore"
"CP4"	-0.786377	"Black_fore"	34	"Black"	"fore"
"P3"	0.772427	"Black_fore"	34	"Black"	"fore"
"PZ"	0.640607	"Black_fore"	34	"Black"	"fore"
"P4"	0.118062	"Black_fore"	34	"Black"	"fore"
"Oz"	-0.232349	"Black_fore"	34	"Black"	"fore"
"FP1"	2.066952	"Black_fore"	34	"Black"	"fore"
"FP2"	-4.350448	"Black_fore"	34	"Black"	"fore"
"A2"	0.449148	"Black_fore"	34	"Black"	"fore"
"P8/T6"	-2.462477	"Black_fore"	34	"Black"	"fore"
"TP7"	-0.871101	"Black_fore"	34	"Black"	"fore"
"TP8"	-2.785116	"Black_fore"	34	"Black"	"fore"
"P7/T5"	-0.310609	"Black_fore"	34	"Black"	"fore"
"VEOG"	12.555226	"Black_fore"	34	"Black"	"fore"
"HEOG"	-5.123899	"Black_fore"	34	"Black"	"fore"
"Nose"	0.417985	"Black_fore"	34	"Black"	"fore"
"FZ"	-5.347815	"White_eyes"	34	"White"	"eyes"
"FC3"	-4.706366	"White_eyes"	34	"White"	"eyes"
"FCZ"	-4.928584	"White_eyes"	34	"White"	"eyes"
"FC4"	-3.288364	"White_eyes"	34	"White"	"eyes"
"C3"	-3.528302	"White_eyes"	34	"White"	"eyes"
"CZ"	-2.411379	"White_eyes"	34	"White"	"eyes"
"C4"	-2.197691	"White_eyes"	34	"White"	"eyes"
"CP3"	-2.28277	"White_eyes"	34	"White"	"eyes"
"CPZ"	-0.662251	"White_eyes"	34	"White"	"eyes"
"CP4"	-1.44937	"White_eyes"	34	"White"	"eyes"
"P3"	-1.190005	"White_eyes"	34	"White"	"eyes"
"PZ"	0.253531	"White_eyes"	34	"White"	"eyes"
"P4"	0.323641	"White_eyes"	34	"White"	"eyes"
"Oz"	0.459019	"White_eyes"	34	"White"	"eyes"
"FP1"	-2.899565	"White_eyes"	34	"White"	"eyes"
"FP2"	-3.071814	"White_eyes"	34	"White"	"eyes"
"A2"	-0.914242	"White_eyes"	34	"White"	"eyes"
"P8/T6"	-0.547125	"White_eyes"	34	"White"	"eyes"
"TP7"	-3.720528	"White_eyes"	34	"White"	"eyes"
"TP8"	-0.88469	"White_eyes"	34	"White"	"eyes"
"P7/T5"	-3.361336	"White_eyes"	34	"White"	"eyes"
"VEOG"	6.273669	"White_eyes"	34	"White"	"eyes"
"HEOG"	-2.659682	"White_eyes"	34	"White"	"eyes"
"Nose"	-0.607	"White_eyes"	34	"White"	"eyes"
"FZ"	-3.477626	"White_fore"	34	"White"	"fore"
"FC3"	-3.36767	"White_fore"	34	"White"	"fore"
"FCZ"	-2.878859	"White_fore"	34	"White"	"fore"
"FC4"	-1.893684	"White_fore"	34	"White"	"fore"
"C3"	-1.990853	"White_fore"	34	"White"	"fore"
"CZ"	-0.879482	"White_fore"	34	"White"	"fore"
"C4"	-0.365583	"White_fore"	34	"White"	"fore"
"CP3"	-1.781354	"White_fore"	34	"White"	"fore"
"CPZ"	-0.799578	"White_fore"	34	"White"	"fore"
"CP4"	0.208689	"White_fore"	34	"White"	"fore"
"P3"	-1.711702	"White_fore"	34	"White"	"fore"
"PZ"	-1.05008	"White_fore"	34	"White"	"fore"
"P4"	0.772224	"White_fore"	34	"White"	"fore"
"Oz"	0.627092	"White_fore"	34	"White"	"fore"
"FP1"	-1.545096	"White_fore"	34	"White"	"fore"
"FP2"	-3.941996	"White_fore"	34	"White"	"fore"
"A2"	-1.229311	"White_fore"	34	"White"	"fore"
"P8/T6"	-0.172001	"White_fore"	34	"White"	"fore"
"TP7"	-3.405653	"White_fore"	34	"White"	"fore"
"TP8"	-1.621439	"White_fore"	34	"White"	"fore"
"P7/T5"	-2.643572	"White_fore"	34	"White"	"fore"
"VEOG"	4.444241	"White_fore"	34	"White"	"fore"
"HEOG"	-3.359415	"White_fore"	34	"White"	"fore"
"Nose"	2.562373	"White_fore"	34	"White"	"fore"
"FZ"	-1.14876	"Black_eyes"	35	"Black"	"eyes"
"FC3"	-1.559987	"Black_eyes"	35	"Black"	"eyes"
"FCZ"	-1.789447	"Black_eyes"	35	"Black"	"eyes"
"FC4"	-2.199218	"Black_eyes"	35	"Black"	"eyes"
"C3"	-1.915319	"Black_eyes"	35	"Black"	"eyes"
"CZ"	-2.05306	"Black_eyes"	35	"Black"	"eyes"
"C4"	-1.710083	"Black_eyes"	35	"Black"	"eyes"
"CP3"	-1.920067	"Black_eyes"	35	"Black"	"eyes"
"CPZ"	-1.805795	"Black_eyes"	35	"Black"	"eyes"
"CP4"	-1.710461	"Black_eyes"	35	"Black"	"eyes"
"P3"	-1.12092	"Black_eyes"	35	"Black"	"eyes"
"PZ"	-0.851211	"Black_eyes"	35	"Black"	"eyes"
"P4"	-1.439888	"Black_eyes"	35	"Black"	"eyes"
"Oz"	-0.888816	"Black_eyes"	35	"Black"	"eyes"
"FP1"	0.525553	"Black_eyes"	35	"Black"	"eyes"
"FP2"	1.605199	"Black_eyes"	35	"Black"	"eyes"
"A2"	1.744883	"Black_eyes"	35	"Black"	"eyes"
"P8/T6"	-2.155084	"Black_eyes"	35	"Black"	"eyes"
"TP7"	-1.540402	"Black_eyes"	35	"Black"	"eyes"
"TP8"	-1.92147	"Black_eyes"	35	"Black"	"eyes"
"P7/T5"	-2.751369	"Black_eyes"	35	"Black"	"eyes"
"VEOG"	2.232075	"Black_eyes"	35	"Black"	"eyes"
"HEOG"	-3.969944	"Black_eyes"	35	"Black"	"eyes"
"Nose"	-0.347833	"Black_eyes"	35	"Black"	"eyes"
"FZ"	-1.315902	"Black_fore"	35	"Black"	"fore"
"FC3"	-0.811776	"Black_fore"	35	"Black"	"fore"
"FCZ"	-0.799365	"Black_fore"	35	"Black"	"fore"
"FC4"	-1.551308	"Black_fore"	35	"Black"	"fore"
"C3"	-0.8068	"Black_fore"	35	"Black"	"fore"
"CZ"	-0.867159	"Black_fore"	35	"Black"	"fore"
"C4"	-0.952283	"Black_fore"	35	"Black"	"fore"
"CP3"	-0.88601	"Black_fore"	35	"Black"	"fore"
"CPZ"	-0.449562	"Black_fore"	35	"Black"	"fore"
"CP4"	-0.764589	"Black_fore"	35	"Black"	"fore"
"P3"	-0.83496	"Black_fore"	35	"Black"	"fore"
"PZ"	-0.026696	"Black_fore"	35	"Black"	"fore"
"P4"	-0.08085	"Black_fore"	35	"Black"	"fore"
"Oz"	-0.222117	"Black_fore"	35	"Black"	"fore"
"FP1"	0.63667	"Black_fore"	35	"Black"	"fore"
"FP2"	0.682803	"Black_fore"	35	"Black"	"fore"
"A2"	0.427257	"Black_fore"	35	"Black"	"fore"
"P8/T6"	-0.689126	"Black_fore"	35	"Black"	"fore"
"TP7"	-1.213859	"Black_fore"	35	"Black"	"fore"
"TP8"	-1.11931	"Black_fore"	35	"Black"	"fore"
"P7/T5"	-2.191842	"Black_fore"	35	"Black"	"fore"
"VEOG"	-1.126042	"Black_fore"	35	"Black"	"fore"
"HEOG"	-3.190375	"Black_fore"	35	"Black"	"fore"
"Nose"	-1.882552	"Black_fore"	35	"Black"	"fore"
"FZ"	-1.43279	"White_eyes"	35	"White"	"eyes"
"FC3"	-0.766022	"White_eyes"	35	"White"	"eyes"
"FCZ"	-0.743616	"White_eyes"	35	"White"	"eyes"
"FC4"	-1.352207	"White_eyes"	35	"White"	"eyes"
"C3"	-0.786511	"White_eyes"	35	"White"	"eyes"
"CZ"	-0.49843	"White_eyes"	35	"White"	"eyes"
"C4"	-1.12019	"White_eyes"	35	"White"	"eyes"
"CP3"	-0.662051	"White_eyes"	35	"White"	"eyes"
"CPZ"	0.189515	"White_eyes"	35	"White"	"eyes"
"CP4"	-0.955439	"White_eyes"	35	"White"	"eyes"
"P3"	0.193987	"White_eyes"	35	"White"	"eyes"
"PZ"	0.673647	"White_eyes"	35	"White"	"eyes"
"P4"	0.316236	"White_eyes"	35	"White"	"eyes"
"Oz"	-0.774915	"White_eyes"	35	"White"	"eyes"
"FP1"	-1.177334	"White_eyes"	35	"White"	"eyes"
"FP2"	-1.703477	"White_eyes"	35	"White"	"eyes"
"A2"	1.549978	"White_eyes"	35	"White"	"eyes"
"P8/T6"	-1.106334	"White_eyes"	35	"White"	"eyes"
"TP7"	-0.457353	"White_eyes"	35	"White"	"eyes"
"TP8"	-1.095524	"White_eyes"	35	"White"	"eyes"
"P7/T5"	-0.769756	"White_eyes"	35	"White"	"eyes"
"VEOG"	1.417508	"White_eyes"	35	"White"	"eyes"
"HEOG"	-4.593181	"White_eyes"	35	"White"	"eyes"
"Nose"	0.081614	"White_eyes"	35	"White"	"eyes"
"FZ"	-0.583785	"White_fore"	35	"White"	"fore"
"FC3"	-0.715524	"White_fore"	35	"White"	"fore"
"FCZ"	-1.056496	"White_fore"	35	"White"	"fore"
"FC4"	-0.301102	"White_fore"	35	"White"	"fore"
"C3"	-0.88966	"White_fore"	35	"White"	"fore"
"CZ"	-1.11383	"White_fore"	35	"White"	"fore"
"C4"	-0.379719	"White_fore"	35	"White"	"fore"
"CP3"	-0.932057	"White_fore"	35	"White"	"fore"
"CPZ"	-0.413243	"White_fore"	35	"White"	"fore"
"CP4"	-0.368432	"White_fore"	35	"White"	"fore"
"P3"	-0.48018	"White_fore"	35	"White"	"fore"
"PZ"	0.749947	"White_fore"	35	"White"	"fore"
"P4"	0.031166	"White_fore"	35	"White"	"fore"
"Oz"	-0.931046	"White_fore"	35	"White"	"fore"
"FP1"	1.16656	"White_fore"	35	"White"	"fore"
"FP2"	1.295603	"White_fore"	35	"White"	"fore"
"A2"	1.84592	"White_fore"	35	"White"	"fore"
"P8/T6"	-0.787739	"White_fore"	35	"White"	"fore"
"TP7"	-0.94896	"White_fore"	35	"White"	"fore"
"TP8"	-1.048298	"White_fore"	35	"White"	"fore"
"P7/T5"	-1.317897	"White_fore"	35	"White"	"fore"
"VEOG"	-1.428185	"White_fore"	35	"White"	"fore"
"HEOG"	-5.776531	"White_fore"	35	"White"	"fore"
"Nose"	0.556943	"White_fore"	35	"White"	"fore"
"FZ"	-3.13189	"Black_eyes"	36	"Black"	"eyes"
"FC3"	0.063647	"Black_eyes"	36	"Black"	"eyes"
"FCZ"	-0.646262	"Black_eyes"	36	"Black"	"eyes"
"FC4"	-2.266359	"Black_eyes"	36	"Black"	"eyes"
"C3"	4.158006	"Black_eyes"	36	"Black"	"eyes"
"CZ"	4.420759	"Black_eyes"	36	"Black"	"eyes"
"C4"	1.009877	"Black_eyes"	36	"Black"	"eyes"
"CP3"	5.778599	"Black_eyes"	36	"Black"	"eyes"
"CPZ"	6.095482	"Black_eyes"	36	"Black"	"eyes"
"CP4"	3.906123	"Black_eyes"	36	"Black"	"eyes"
"P3"	7.653195	"Black_eyes"	36	"Black"	"eyes"
"PZ"	6.854604	"Black_eyes"	36	"Black"	"eyes"
"P4"	6.231889	"Black_eyes"	36	"Black"	"eyes"
"Oz"	0.301141	"Black_eyes"	36	"Black"	"eyes"
"FP1"	-3.912528	"Black_eyes"	36	"Black"	"eyes"
"FP2"	-4.250612	"Black_eyes"	36	"Black"	"eyes"
"A2"	-0.576389	"Black_eyes"	36	"Black"	"eyes"
"P8/T6"	4.490812	"Black_eyes"	36	"Black"	"eyes"
"TP7"	2.353462	"Black_eyes"	36	"Black"	"eyes"
"TP8"	0.988315	"Black_eyes"	36	"Black"	"eyes"
"P7/T5"	5.481383	"Black_eyes"	36	"Black"	"eyes"
"VEOG"	1.513733	"Black_eyes"	36	"Black"	"eyes"
"HEOG"	0.600387	"Black_eyes"	36	"Black"	"eyes"
"Nose"	-4.35409	"Black_eyes"	36	"Black"	"eyes"
"FZ"	-4.718878	"Black_fore"	36	"Black"	"fore"
"FC3"	-1.394557	"Black_fore"	36	"Black"	"fore"
"FCZ"	-3.137168	"Black_fore"	36	"Black"	"fore"
"FC4"	-3.876397	"Black_fore"	36	"Black"	"fore"
"C3"	2.491763	"Black_fore"	36	"Black"	"fore"
"CZ"	1.903555	"Black_fore"	36	"Black"	"fore"
"C4"	-0.485046	"Black_fore"	36	"Black"	"fore"
"CP3"	4.193325	"Black_fore"	36	"Black"	"fore"
"CPZ"	4.451884	"Black_fore"	36	"Black"	"fore"
"CP4"	2.356755	"Black_fore"	36	"Black"	"fore"
"P3"	5.980818	"Black_fore"	36	"Black"	"fore"
"PZ"	5.07081	"Black_fore"	36	"Black"	"fore"
"P4"	4.373802	"Black_fore"	36	"Black"	"fore"
"Oz"	-0.076593	"Black_fore"	36	"Black"	"fore"
"FP1"	-4.264912	"Black_fore"	36	"Black"	"fore"
"FP2"	-5.05385	"Black_fore"	36	"Black"	"fore"
"A2"	0.154991	"Black_fore"	36	"Black"	"fore"
"P8/T6"	2.852266	"Black_fore"	36	"Black"	"fore"
"TP7"	1.202668	"Black_fore"	36	"Black"	"fore"
"TP8"	0.37814	"Black_fore"	36	"Black"	"fore"
"P7/T5"	4.135497	"Black_fore"	36	"Black"	"fore"
"VEOG"	5.431854	"Black_fore"	36	"Black"	"fore"
"HEOG"	0.228021	"Black_fore"	36	"Black"	"fore"
"Nose"	-4.77806	"Black_fore"	36	"Black"	"fore"
"FZ"	-3.476201	"White_eyes"	36	"White"	"eyes"
"FC3"	0.451687	"White_eyes"	36	"White"	"eyes"
"FCZ"	-1.239779	"White_eyes"	36	"White"	"eyes"
"FC4"	-2.419971	"White_eyes"	36	"White"	"eyes"
"C3"	3.331126	"White_eyes"	36	"White"	"eyes"
"CZ"	2.09073	"White_eyes"	36	"White"	"eyes"
"C4"	0.529063	"White_eyes"	36	"White"	"eyes"
"CP3"	4.795443	"White_eyes"	36	"White"	"eyes"
